id,zip,member_type,city,state,grad_year,age,maj_prac_focus,college_code,purpose,category,full_state
57232,35233-3800,DO-M,Birmingham,AL,1991,52,Other Specialty,118465,Business,0,Alabama
62015,36701-5452,DO-M,Selma,AL,1994,52,Otolaryngology,118461,Business,0,Alabama
59855,35768-2406,DO-M,Scottsboro,AL,1993,50,Otorhinolaryngology,118457,Business,0,Alabama
176415,36526-5405,DO-M,Daphne,AL,2011,29,Psychiatry,118470,Home,1,Alabama
81123,36345-8517,DO-M,Headland,AL,2001,43,Psychiatry,118458,Home,3,Alabama
55445,36535-9498,DO-M,Foley,AL,1991,54,Psychiatry,118466,Home,0,Alabama
36545,36301-2003,DO-M,Dothan,AL,1978,62,Psychiatry,118457,Home,4,Alabama
154804,36606-5039,DO-M,Mobile,AL,2008,35,Pediatrics,118466,Home,0,Alabama
155033,36051-2822,DO-M,Marbury,AL,2007,33,Pediatrics,118459,Home,0,Alabama
60744,35603-4234,DO-M,Decatur,AL,1994,47,Pediatrics,118466,Business,0,Alabama
136716,35222-4109,DO-M,Birmingham,AL,2004,37,Pediatric Pulmonology,118466,Home,1,Alabama
59155,35758-2228,DO-M,Madison,AL,1993,48,Physical Medicine & Rehab,118445,Home,0,Alabama
149650,35209-7000,DO-M,Birmingham,AL,2006,33,Physical Medicine & Rehab,118466,Home,1,Alabama
59974,35242-7463,DO-M,Birmingham,AL,1993,50,Pain Management-Rehab Medicine,118458,Home,0,Alabama
151850,35010-3375,DO-M,Alexander City,AL,2006,35,Pulmonary Medicine,118445,Business,3,Alabama
52193,36117-7763,DO-M,Montgomery,AL,1989,55,Preventive Medicine,118466,Business,0,Alabama
32678,36701-6833,DO-M,Selma,AL,1974,65,Peripheral Vascular Surgery,118457,Home,0,Alabama
27946,35242-6751,DO-M,Birmingham,AL,1968,72,Radiology,118445,Home,14,Alabama
137458,35007-8622,DO-M,Alabaster,AL,2003,42,Rheumatology,118466,Business,0,Alabama
56736,35124-2664,DO-M,Pelham,AL,1991,53,Rehabilitation Medicine,118459,Home,0,Alabama
56748,35630-1069,DO-M,Florence,AL,1991,50,Rehabilitation Medicine,118459,Business,0,Alabama
51874,36124-2188,DO-M,Montgomery,AL,1989,54,Rehabilitation Medicine,118466,Business,0,Alabama
37547,36701-0861,DO-M,Selma,AL,1979,59,Surgery-General,118457,Business,0,Alabama
44569,35674-,DO-M,Tuscumbia,AL,1985,59,Surgery-General,118445,Home,0,Alabama
55912,36536-2065,DO-M,Foley,AL,1991,51,Surgery-General,118446,Business,0,Alabama
155577,35901-5101,DO-M,Gadsden,AL,2008,44,Surgery-General,118460,Business,1,Alabama
159249,36330-8660,DO-M,Enterprise,AL,2008,33,Surgery-General,118467,Home,2,Alabama
138943,36305-6359,DO-M,Dothan,AL,2004,49,Surgery-General,118446,Home,0,Alabama
140312,35901-5101,DO-M,Gadsden,AL,2004,40,Surgery-General,118460,Business,0,Alabama
43477,36784-3305,DO-M,Thomasville,AL,1984,56,Surgery-General,118453,Business,0,Alabama
161011,35233-2088,DO-M,Birmingham,AL,2008,33,Surgery-General,118458,Home,2,Alabama
154383,36330-1516,DO-M,Enterprise,AL,2007,31,Surgery-General,118446,Home,2,Alabama
58127,35650-0815,DO-M,Moulton,AL,1992,48,Surgery-General,118447,Business,0,Alabama
186392,35243-2099,DO-M,Birmingham,AL,2012,28,Traditional Internship,118453,Home,5,Alabama
59863,36330-4715,DO-M,Enterprise,AL,1993,57,Thoracic Cardiovascular Surg,118457,Home,4,Alabama
72544,35504-3321,DO-M,Jasper,AL,1999,50,Urgent Care-FP,118445,Home,0,Alabama
41274,35758-3030,DO-M,Madison,AL,1982,59,Urological Surgery,118446,Home,0,Alabama
141165,35954-6213,DO-M,Attalla,AL,2004,41,Urological Surgery,118459,Home,0,Alabama
173251,96367-0037,DO-M,APO,AP,2010,31,Aerospace Medicine,118445,Home,2,#N/A
150338,96350-9998,DO-M,FPO,AP,2006,35,Dermatology,118447,Home,2,#N/A
161370,96350-9998,DO-M,FPO,AP,2008,35,Emergency Medicine,118445,Home,3,#N/A
165841,96367-0066,DO-M,APO,AP,2009,36,Family Medicine,118449,Home,3,#N/A
154985,96319-0003,DO-M,APO,AP,2007,39,Family Medicine,118459,Home,0,#N/A
170564,96367-0063,DO-M,APO,AP,2010,38,Family Medicine,118465,Home,1,#N/A
158776,96624-1620,DO-M,FPO,AP,2008,,Family Medicine,118460,Business,3,#N/A
151049,96326-0036,DO-M,APO,AP,2006,39,Family Medicine,118453,Home,0,#N/A
161582,96350-1561,DO-M,FPO,AP,2008,31,Internal Medicine,118442,Home,0,#N/A
141507,96362-2999,DO-M,FPO,AP,2004,36,Neurology,118466,Business,0,#N/A
159462,96350-1378,DO-M,FPO,AP,2008,32,Obstetrics & Gynecology,118453,Home,3,#N/A
136908,96350-1600,DO-M,FPO,AP,2003,47,Obstetrics & Gynecology,118459,Business,4,#N/A
170942,96310-0016,DO-M,FPO,AP,2010,31,Obstetrics & Gynecology,118449,Home,2,#N/A
160336,96205,DO-M,Apo,AP,2008,37,Orthopedic Surgery,118468,Home,0,#N/A
155802,96319-0012,DO-M,APO,AP,2007,36,Orthopedic Surgery,155767,Business,3,#N/A
143439,96367-0087,DO-M,APO,AP,2005,37,Other Specialty,118447,Home,0,#N/A
62473,96205-5244,DO-M,APO,AP,1994,46,Psychiatry,118465,Home,4,#N/A
150347,96362-2699,DO-M,FPO,AP,2006,39,Surgery-General,118447,Home,0,#N/A
156590,96266-0084,DO-M,APO,AP,2007,33,Surgery-General,118453,Home,2,#N/A
84277,96379-0379,DO-M,FPO,AP,2002,40,Sports Medicine,118446,Home,4,#N/A
25394,72120-2525,DO-M,Sherwood,AR,1961,79,Preventive Med-Aerospace Med,118446,Home,14,Arkansas
35166,72143-4802,DO-M,Searcy,AR,1977,62,Addiction Medicine,118460,Business,0,Arkansas
84301,72401-3101,DO-M,Jonesboro,AR,2002,52,Anesthesiology,118446,Business,0,Arkansas
60045,72917-0367,DO-M,Fort Smith,AR,1993,50,Anesthesiology,118459,Home,0,Arkansas
159142,72560-6427,DO-M,Mountain View,AR,2008,46,Anesthesiology,118470,Home,3,Arkansas
46216,72902-2406,DO-M,Fort Smith,AR,1987,63,Anesthesiology,118460,Business,0,Arkansas
41956,72903-2860,DO-M,Fort Smith,AR,1982,57,Anesthesiology,118460,Home,0,Arkansas
39615,72916-4172,DO-M,Fort Smith,AR,1982,61,Anesthesiology,118446,Home,0,Arkansas
179083,72212-3739,DO-M,Little Rock,AR,2011,34,Anesthesiology,118449,Home,5,Arkansas
172378,72113-5938,DO-M,Maumelle,AR,2010,36,Anesthesiology,118448,Home,1,Arkansas
35170,72764-7707,DO-M,Springdale,AR,1977,64,Cardiology,118460,Business,0,Arkansas
37597,72758-9567,DO-M,Rogers,AR,1979,62,Cardiology,118457,Home,0,Arkansas
75819,72712-8092,DO-M,Bentonville,AR,2000,39,Cardiology,118460,Home,0,Arkansas
69127,72712-2072,DO-M,Bentonville,AR,1998,44,Emergency Medicine,118461,Home,0,Arkansas
81301,72921-7488,DO-M,Alma,AR,2001,41,Emergency Medicine,118460,Home,0,Arkansas
41910,72034-9656,DO-M,Conway,AR,1982,58,Emergency Medicine,118460,Home,0,Arkansas
45311,72653-2748,DO-M,Mountain Home,AR,1985,56,Emergency Medicine,118466,Business,0,Arkansas
68236,72205-5499,DO-M,Little Rock,AR,1997,49,Emergency Medicine,118446,Business,0,Arkansas
186072,72802-9715,DO-M,Russellville,AR,2012,29,Emergency Medicine,118447,Home,5,Arkansas
50923,72601-9530,DO-M,Harrison,AR,1989,52,Emergency Medicine,118460,Home,0,Arkansas
75799,71913-9077,DO-M,Hot Springs National Park,AR,2000,40,Emergency Medicine,118460,Home,0,Arkansas
72752,72401,DO-M,Jonesboro,AR,1999,43,Emergency Medicine,118446,Home,0,Arkansas
48100,71913-9587,DO-M,Hot Springs National Park,AR,1987,53,Emergency Medicine,118442,Home,0,Arkansas
41919,72903-7006,DO-M,Fort Smith,AR,1982,58,Endocrinology,118460,Home,0,Arkansas
121948,72712-,DO-M,Bentonville,AR,2002,37,Family Medicine/OMT,118460,Business,0,Arkansas
25601,72714-5743,DO-M,Bella Vista,AR,1962,82,Family Medicine,118446,Home,14,Arkansas
174787,72569-9029,DO-M,Poughkeepsie,AR,2010,35,Family Medicine,118446,Home,1,Arkansas
35930,72956-2057,DO-M,Van Buren,AR,1978,63,Family Medicine,118446,Home,0,Arkansas
142941,72903-6223,DO-M,Fort Smith,AR,2005,40,Family Medicine,118460,Business,0,Arkansas
39466,72360-1938,DO-M,Marianna,AR,1983,62,Family Medicine,118446,Home,0,Arkansas
50577,72501-7329,DO-M,Batesville,AR,1989,51,Family Medicine,118446,Business,0,Arkansas
63908,72916-6004,DO-M,Fort Smith,AR,1995,44,Family Medicine,118442,Home,0,Arkansas
63907,72916-8399,DO-M,Fort Smith,AR,1995,45,Family Medicine,118442,Home,0,Arkansas
161904,72076-4265,DO-M,Jacksonville,AR,2009,42,Family Medicine,155767,Home,5,Arkansas
28984,71909-7315,DO-M,Hot Springs Village,AR,1970,69,Family Medicine,118447,Home,14,Arkansas
3231,72712-7347,DO-M,Bentonville,AR,1947,91,Family Medicine,118453,Home,14,Arkansas
70363,72712-9498,DO-M,Bentonville,AR,1998,45,Family Medicine,118446,Business,0,Arkansas
141097,72404-9152,DO-M,Jonesboro,AR,2004,36,Family Medicine,118459,Home,3,Arkansas
69050,72956-2236,DO-M,Van Buren,AR,1997,52,Family Medicine,118460,Business,0,Arkansas
41441,72903-5933,DO-M,Fort Smith,AR,1980,59,Family Medicine,118447,Home,0,Arkansas
69055,71765,DO-M,Strong,AR,1997,51,Family Medicine,118460,Business,0,Arkansas
70329,72745-9704,DO-M,Lowell,AR,1998,42,Family Medicine,118445,Home,4,Arkansas
55007,72455-3602,DO-M,Pocahontas,AR,1990,58,Family Medicine,118460,Business,0,Arkansas
180814,71601-6237,DO-M,Pine Bluff,AR,2011,29,Family Medicine,118460,Home,1,Arkansas
55011,72762-7460,DO-M,Springdale,AR,1990,52,Family Medicine,118460,Home,0,Arkansas
36414,72903-5102,DO-M,Fort Smith,AR,1978,61,Family Medicine,118460,Home,0,Arkansas
69054,72751-0679,DO-M,Pea Ridge,AR,1997,42,Family Medicine,118460,Business,0,Arkansas
43100,72703-6430,DO-M,Fayetteville,AR,1983,56,Family Medicine,118460,Home,0,Arkansas
56693,72761-9682,DO-M,Siloam Springs,AR,1991,51,Family Medicine,118460,Home,0,Arkansas
73367,72205-6399,DO-M,Little Rock,AR,1999,44,Family Medicine,118458,Business,0,Arkansas
68261,72512-3732,DO-M,Horseshoe Bend,AR,1998,67,Family Medicine,118446,Business,0,Arkansas
36693,71639-0128,DO-M,Dumas,AR,1979,65,Family Medicine,118442,Business,0,Arkansas
73378,71913-9228,DO-M,Hot Springs,AR,1999,43,Family Medicine,118458,Home,0,Arkansas
43103,72761-9316,DO-M,Siloam Springs,AR,1983,64,Family Medicine,118460,Home,0,Arkansas
40678,72741-0539,DO-M,Johnson,AR,1982,58,Family Medicine,118446,Home,0,Arkansas
43612,72012-0848,DO-M,Beebe,AR,1983,60,Family Medicine,118460,Business,0,Arkansas
159091,71603-7000,DO-M,Pine Bluff,AR,2010,33,Family Medicine,118470,Business,1,Arkansas
24013,72601-6453,DO-M,Harrison,AR,1958,80,Family Medicine,118447,Home,14,Arkansas
72730,72908-9073,DO-M,Fort Smith,AR,1999,47,Family Medicine,118446,Home,0,Arkansas
155605,72916-9385,DO-M,Fort Smith,AR,2007,34,Family Medicine,118460,Home,0,Arkansas
41397,72143-3157,DO-M,Searcy,AR,1983,66,Family Medicine,118446,Home,0,Arkansas
73392,71901-7304,DO-M,Hot Springs,AR,1999,54,Family Medicine,118458,Home,0,Arkansas
45115,72034-4826,DO-M,Conway,AR,1986,55,Family Medicine,118461,Home,0,Arkansas
46687,72396-1803,DO-M,Wynne,AR,1988,63,Family Medicine,118459,Home,0,Arkansas
70456,72921-3949,DO-M,Alma,AR,1998,51,Family Medicine,118446,Home,0,Arkansas
63991,71612-0146,DO-M,White Hall,AR,1995,50,Family Medicine,118442,Business,0,Arkansas
34423,72762-5989,DO-M,Springdale,AR,1976,75,Family Medicine,118447,Home,14,Arkansas
37326,71822-2755,DO-M,Ashdown,AR,1979,67,Family Medicine,118458,Business,0,Arkansas
186633,71603-7846,DO-M,Pine Bluff,AR,2012,27,Family Medicine,118458,Home,5,Arkansas
139091,72404-9561,DO-M,Jonesboro,AR,2004,41,Family Medicine,118446,Home,0,Arkansas
184031,72921-5090,DO-M,Alma,AR,2012,,Family Medicine,118446,Home,5,Arkansas
39574,72034-9391,DO-M,Conway,AR,1983,58,Family Medicine,118446,Home,0,Arkansas
48665,72956-3502,DO-M,Van Buren,AR,1987,60,Family Medicine,118460,Business,0,Arkansas
29007,72903-2630,DO-M,Fort Smith,AR,1970,69,Family Medicine,118447,Home,14,Arkansas
66457,72933-0701,DO-M,Charleston,AR,1996,54,Family Medicine,118447,Home,0,Arkansas
65377,72065-8094,DO-M,Hensley,AR,1995,47,Family Medicine,118466,Home,0,Arkansas
55567,71667-8843,DO-M,Star City,AR,1990,51,Family Medicine,118465,Home,0,Arkansas
25945,72715-4951,DO-M,Bella Vista,AR,1962,90,Family Medicine,118446,Home,14,Arkansas
149264,72830-8057,DO-M,Clarksville,AR,2006,34,Family Medicine,118470,Business,0,Arkansas
40688,71653-6106,DO-M,Lake Village,AR,1983,59,Family Medicine,118446,Business,0,Arkansas
34341,72560-1160,DO-M,Mountain View,AR,1976,66,Family Medicine,118446,Business,13,Arkansas
142715,72762-5841,DO-M,Springdale,AR,2005,45,Family Medicine/OMM,118470,Home,0,Arkansas
61812,71913-9208,DO-M,Hot Springs,AR,1994,50,Undersea and Hyperbaric Medicine-FP               ,118458,Home,0,Arkansas
37450,72173-0359,DO-M,Vilonia,AR,1979,66,General Practice,118446,Business,0,Arkansas
155534,72211-2105,DO-M,Little Rock,AR,2007,44,General Practice,118460,Home,3,Arkansas
161740,72758-8313,DO-M,Rogers,AR,2008,35,Hospitalist,118442,Home,2,Arkansas
46151,72712-4978,DO-M,Bentonville,AR,1986,56,Internal Medicine,118460,Business,0,Arkansas
45546,72712-4978,DO-M,Bentonville,AR,1986,56,Internal Medicine,118445,Business,0,Arkansas
61956,72903-4100,DO-M,Fort Smith,AR,1994,45,Internal Medicine,118460,Business,0,Arkansas
54682,72401-3104,DO-M,Jonesboro,AR,1991,67,Internal Medicine,118447,Business,0,Arkansas
47024,71968-9762,DO-M,Royal,AR,1986,56,Internal Medicine,118447,Home,0,Arkansas
154946,72401-8717,DO-M,Jonesboro,AR,2008,43,Internal Medicine,118465,Home,0,Arkansas
149916,72712-8023,DO-M,Bentonville,AR,2006,41,Internal Medicine,118458,Home,0,Arkansas
171888,72903-4067,DO-M,Fort Smith,AR,2010,30,Internal Medicine,118460,Business,2,Arkansas
75822,72712-8092,DO-M,Bentonville,AR,2000,39,Internal Medicine,118460,Home,0,Arkansas
36430,72758-1452,DO-M,Rogers,AR,1978,63,Internal Medicine,118460,Business,0,Arkansas
67942,72211-3771,DO-M,Little Rock,AR,1997,43,Internal Medicine,118442,Business,0,Arkansas
56708,72941-0037,DO-M,Lavaca,AR,1991,60,Internal Medicine,118460,Business,0,Arkansas
143680,72404-6848,DO-M,Jonesboro,AR,2005,39,Internal Medicine,118467,Home,0,Arkansas
58810,72401-7404,DO-M,Jonesboro,AR,1992,58,Neurology,118466,Business,0,Arkansas
75750,72223-9568,DO-M,Little Rock,AR,2001,51,Nuclear Radiology,118460,Home,0,Arkansas
61767,72704-9342,DO-M,Fayetteville,AR,1994,54,Neurological Surgery,118458,Home,0,Arkansas
49944,72903-3742,DO-M,Fort Smith,AR,1989,51,Neurological Surgery,118460,Home,0,Arkansas
32485,72757-1758,DO-M,Rogers,AR,1973,67,Neurological Surgery,118446,Home,0,Arkansas
44407,72913-3423,DO-M,Fort Smith,AR,1985,57,Obstetrics & Gynecology,118446,Business,0,Arkansas
51655,72215-6080,DO-M,Little Rock,AR,1989,54,Obstetrics & Gynecology,118460,Home,0,Arkansas
61996,71655-9301,DO-M,Monticello,AR,1994,45,Obstetrics & Gynecology,118460,Home,0,Arkansas
162014,72761-4113,DO-M,Siloam Springs,AR,2008,34,Obstetrics & Gynecology,118446,Business,3,Arkansas
140434,72653-6439,DO-M,Mountain Home,AR,2004,42,Obstetrics & Gynecology,118460,Home,0,Arkansas
123957,72908-8692,DO-M,Fort Smith,AR,2003,38,Obstetrics & Gynecology,118460,Home,0,Arkansas
56674,72762-5979,DO-M,Springdale,AR,1991,51,Obstetrics & Gynecologic Surg,118460,Home,0,Arkansas
56704,72762-8702,DO-M,Springdale,AR,1991,51,Obstetrics & Gynecologic Surg,118460,Business,0,Arkansas
33379,72959-,DO-M,Winslow,AR,1975,67,Spec Prof in Osteo Manip Med,118447,Home,0,Arkansas
138948,72916-8420,DO-M,Fort Smith,AR,2004,36,Otolaryn & Facial Plastic Surg,118446,Home,0,Arkansas
154319,72916-8175,DO-M,Fort Smith,AR,2007,33,Otolaryn & Facial Plastic Surg,118446,Home,1,Arkansas
42288,72913-3528,DO-M,Fort Smith,AR,1984,57,Ophthalmology,118445,Business,0,Arkansas
35111,71603-4774,DO-M,Pine Bluff,AR,1977,64,Ophthalmology,118446,Business,0,Arkansas
66207,72758-8101,DO-M,Rogers,AR,1996,45,Orthopedic Surgery,118446,Home,0,Arkansas
41924,72762-7444,DO-M,Springdale,AR,1982,58,Orthopedic Surgery,118460,Home,0,Arkansas
150718,72712-3988,DO-M,Bentonville,AR,2006,36,Orthopedic Surgery,118460,Business,0,Arkansas
154333,72205-1916,DO-M,Little Rock,AR,2007,33,Orthopedic Surgery,118446,Home,2,Arkansas
64070,72903-2975,DO-M,Fort Smith,AR,1995,46,Orthopedic Surgery,118460,Home,0,Arkansas
84452,72601-9692,DO-M,Harrison,AR,2002,37,Orthopedic Surgery,118446,Home,0,Arkansas
28244,72903-2630,DO-M,Fort Smith,AR,1968,74,Orthopedic Surgery,118447,Home,14,Arkansas
47853,72401-3119,DO-M,Jonesboro,AR,1987,52,Other Specialty,118446,Business,0,Arkansas
41170,72703-0039,DO-M,Fayetteville,AR,1980,70,Psychiatry,118446,Home,14,Arkansas
160599,72002-1775,DO-M,Alexander,AR,2008,33,Pediatrics,118447,Home,1,Arkansas
60103,72903-3239,DO-M,Fort Smith,AR,1993,52,Pediatrics,118460,Home,0,Arkansas
64472,72908-9522,DO-M,Fort Smith,AR,1995,53,Pediatrics,118447,Home,0,Arkansas
62104,72202-3500,DO-M,Little Rock,AR,1994,58,Pediatric Rehab Medicine,118461,Business,0,Arkansas
73409,72205-5202,DO-M,Little Rock,AR,1999,42,Physical Medicine & Rehab,118458,Business,0,Arkansas
160627,72223-3961,DO-M,Little Rock,AR,2008,32,Pathology,118447,Home,1,Arkansas
44551,72404-8049,DO-M,Jonesboro,AR,1985,55,Rehabilitation Medicine,118462,Home,0,Arkansas
41905,71964-9633,DO-M,Pearcy,AR,1982,57,Rehabilitation Medicine,118460,Home,0,Arkansas
1921,71909-2633,DO-M,Hot Springs,AR,1952,87,Surgery-General,118446,Home,14,Arkansas
158525,72202-3701,DO-M,Little Rock,AR,2008,32,Surgery-General,118459,Home,2,Arkansas
81332,72758-9057,DO-M,Rogers,AR,2001,42,Surgery-General,118460,Business,0,Arkansas
67047,71701-5531,DO-M,Camden,AR,1996,44,Surgery-General,118460,Home,0,Arkansas
154388,72212-3032,DO-M,Little Rock,AR,2007,33,Surgery-General,118446,Home,2,Arkansas
56700,72901-4943,DO-M,Fort Smith,AR,1991,51,Thoracic Cardiovascular Surg,118460,Business,0,Arkansas
149913,72223-3921,DO-M,Little Rock,AR,2006,36,Ophthalmology-Vitreous Surg,118458,Business,3,Arkansas
25474,85718-1700,DO-M,Tucson,AZ,1961,83,Addictive Diseases,118447,Home,14,Arizona
18054,85254-2615,DO-M,Scottsdale,AZ,1950,92,Addictive Diseases,118442,Home,14,Arizona
32188,85213-5328,DO-M,Mesa,AZ,1973,69,Allergy and Immunology,118447,Home,14,Arizona
27419,85622-4521,DO-M,Green Valley,AZ,1966,88,Allergy and Immunology,118447,Home,14,Arizona
151159,85069-1349,DO-M,Phoenix,AZ,2007,39,Anesthesiology,118468,Business,3,Arizona
45554,85079-6116,DO-M,Phoenix,AZ,1986,60,Anesthesiology,118445,Business,0,Arizona
133028,85253-4036,DO-M,Paradise Valley,AZ,2003,38,Anesthesiology,118468,Home,0,Arizona
72636,85748-6401,DO-M,Tucson,AZ,1999,51,Anesthesiology,118446,Home,0,Arizona
28571,85253-3655,DO-M,Paradise Valley,AZ,1969,72,Anesthesiology,118445,Home,14,Arizona
55420,85205-8612,DO-M,Mesa,AZ,1990,50,Anesthesiology,118466,Business,0,Arizona
180458,85260-4434,DO-M,Scottsdale,AZ,2011,29,Anesthesiology,118464,Home,5,Arizona
67692,85297-9526,DO-M,Gilbert,AZ,1996,44,Anesthesiology,118466,Home,0,Arizona
69515,86001-1199,DO-M,Flagstaff,AZ,1997,44,Anesthesiology,118464,Home,0,Arizona
37434,85250-4688,DO-M,Scottsdale,AZ,1979,66,Anesthesiology,118446,Home,0,Arizona
62565,85215-9701,DO-M,Mesa,AZ,1994,46,Anesthesiology,118466,Home,0,Arizona
80846,85258-3221,DO-M,Scottsdale,AZ,2001,42,Anesthesiology,118453,Home,0,Arizona
25308,85705-4735,DO-M,Tucson,AZ,1961,81,Anesthesiology,118446,Home,14,Arizona
42015,85205-4025,DO-M,Mesa,AZ,1983,64,Anesthesiology,118461,Home,0,Arizona
59354,86403-6555,DO-M,Lk Havasu Cty,AZ,1993,48,Anesthesiology,118464,Home,0,Arizona
28717,85018-1234,DO-M,Phoenix,AZ,1969,70,Anesthesiology,118446,Home,14,Arizona
51245,85258-1373,DO-M,Scottsdale,AZ,1989,51,Anesthesiology,118457,Home,0,Arizona
69563,85259-5452,DO-M,Scottsdale,AZ,1997,42,Anesthesiology,118464,Business,0,Arizona
15772,85215-3018,DO-M,Mesa,AZ,1950,90,Anesthesiology,118446,Home,14,Arizona
38686,85298-8790,DO-M,Gilbert,AZ,1980,61,Anesthesiology,118445,Home,0,Arizona
59537,85255-2519,DO-M,Scottsdale,AZ,1993,46,Anesthesiology,118447,Home,0,Arizona
54869,85018-3810,DO-M,Phoenix,AZ,1991,57,Anesthesiology,118457,Home,0,Arizona
81767,85205-3825,DO-M,Mesa,AZ,2001,44,Anesthesiology,118464,Home,0,Arizona
29211,85020-5410,DO-M,Phoenix,AZ,1970,67,Anatomic Pathology & Lab Med,118446,Home,0,Arizona
41730,85028-5511,DO-M,Phoenix,AZ,1981,60,Anesthesiology-Pain Management,118457,Home,0,Arizona
43383,85032-2136,DO-M,Phoenix,AZ,1984,56,Cardiology,118453,Business,0,Arizona
27868,85255-7705,DO-M,Scottsdale,AZ,1968,71,Cardiology,118453,Home,14,Arizona
72427,85206-6103,DO-M,Mesa,AZ,1999,50,Cardiology,118445,Business,0,Arizona
24289,85719-1932,DO-M,Tucson,AZ,1959,79,Cardiology,118446,Business,14,Arizona
60956,85014-1426,DO-M,Phoenix,AZ,1994,48,Cardiology,118445,Home,0,Arizona
58168,85615-8624,DO-M,Hereford,AZ,1992,54,Cardiology,118457,Home,0,Arizona
139845,85547-0788,DO-M,Payson,AZ,2004,39,Cardiology,118457,Home,0,Arizona
35503,85615-8909,DO-M,Hereford,AZ,1977,66,Cardiology,118453,Home,0,Arizona
38357,85258-4553,DO-M,Scottsdale,AZ,1981,57,Cardiology,118445,Business,0,Arizona
85101,85718-6706,DO-M,Tucson,AZ,2002,39,Cardiology,118464,Home,0,Arizona
36175,85032-2136,DO-M,Phoenix,AZ,1978,61,Cardiology,118453,Business,0,Arizona
72532,85383-3285,DO-M,Peoria,AZ,1999,41,Cardiology,118445,Home,0,Arizona
139213,85006-3759,DO-M,Phoenix,AZ,2004,37,Cardiology,118447,Business,0,Arizona
84729,85395-7551,DO-M,Goodyear,AZ,2002,40,Cardiology,118457,Home,0,Arizona
76724,85383-2934,DO-M,Peoria,AZ,2000,41,Cardiology,118467,Home,0,Arizona
35590,85027-3254,DO-M,Phoenix,AZ,1977,62,Cardiology,118453,Business,0,Arizona
73288,85014-1041,DO-M,Phoenix,AZ,1999,41,Cardiology,118457,Home,0,Arizona
33816,85020-2425,DO-M,Phoenix,AZ,1975,66,Cardiology,118447,Business,0,Arizona
35615,85032-2136,DO-M,Phoenix,AZ,1977,63,Cardiology,118453,Business,0,Arizona
155963,85032-2136,DO-M,Phoenix,AZ,2007,35,Cardiology,118457,Business,2,Arizona
38639,86301-6711,DO-M,Prescott,AZ,1980,61,Cardiology,118457,Home,0,Arizona
67127,85202-4707,DO-M,Mesa,AZ,1996,43,Critical Care-Medicine,118461,Business,0,Arizona
37041,85021-2489,DO-M,Phoenix,AZ,1979,62,Critical Care-Medicine,118445,Home,0,Arizona
160256,85004-1412,DO-M,Phoenix,AZ,2008,40,Child Psychiatry,118468,Home,2,Arizona
45791,85024-8675,DO-M,Phoenix,AZ,1986,65,Child Psychiatry,118447,Home,0,Arizona
43193,85016-3634,DO-M,Phoenix,AZ,1984,56,Child Psychiatry,118442,Home,0,Arizona
58324,85257-1101,DO-M,Scottsdale,AZ,1992,49,Clinical Pathology,118458,Home,0,Arizona
55023,85248-4511,DO-M,Chandler,AZ,1994,52,Cosmetic & Reconstructive Surgery,118460,Business,0,Arizona
54226,85741-4201,DO-M,Tucson,AZ,1990,51,Cardiovascular Diseases,118446,Business,0,Arizona
121745,85259-3148,DO-M,Scottsdale,AZ,2002,40,Cardiovascular Diseases,118453,Home,0,Arizona
